nombre,frec,edad_media
BRENDA MAGDALENA,5,36.8
BRENDA MAYELA,5,34.2
BRENDA MELISSA,5,27
BRENDA MERCEDES,5,36.4
BRENDA SUJEY,5,31.4
BRENDA YOLANDA,5,28
BRIJIDA,5,41.8
C MARIA DEL,5,45
CANDELARIA DEL ROSARIO,5,36.6
CARLA ADRIANA,5,32.4
CARLA LIZETH,5,30.2
CARLA VERONICA,5,38.8
CARLOS ALBERTO,5,35.92
CARM MARIA DEL,5,48
CARMEN AMELIA,5,41.4
CARMEN ANTONIA,5,42.8
CARMEN CONCEPCION,5,50.8
CARMEN CONSUELO,5,51
CARMEN DE,5,41.6
CARMEN ELVIRA,5,42.2
CARMEN ESMERALDA,5,37.2
CARMEN IMELDA,5,45
CARMEN LIZBETH,5,34.6
CARMEN LIZETH,5,32.4
CARMEN MARIA DEL,5,48.8
CARMEN MAYELA,5,47.2
CARMEN PAULINA,5,47.2
CARMEN RUBI,5,31.4
CARMEN YAZMIN,5,27.8
CARMENCITA,5,39.8
CARMINA GUADALUPE,5,36.8
CARMINIA,5,32.4
CATALINA CONCEPCION,5,42.6
CATALINA ELIZABETH,5,40.8
CECILIA BEATRIZ,5,49.2
CECILIA CAROLINA,5,38.6
CECILIA DE JESUS,5,39
CECILIA DEL SOCORRO,5,37.8
CECILIA IRENE,5,48.4
CECILIA JANETH,5,29.6
CECILIA JOSEFINA,5,43
CECILIA MAGDALENA,5,39.4
CELIA EUGENIA,5,45.6
CELIA GABRIELA,5,35.6
CELSA MARIA,5,41.6
CHRISTIAN ITZEL,5,27
CHRISTIAN NALLELY,5,25.6
CINDY ANAHI,5,26.6
CINDY DEL CARMEN,5,25.6
CINTHIA TERESA,5,31.8
CINTHYA PATRICIA,5,27.4
CINTHYA VANESSA,5,29.2
CIPATLI,5,40.8
CIRCE,5,26.8
CLARA ALEJANDRA,5,32.2
CLARA CRISTINA,5,38.8
CLARA ESTELA,5,45
CLARA ESTHER,5,47.6
CLARA JOSEFINA,5,48.8
CLARA SILVIA,5,46.6
CLAUDIA AMPARO,5,39.4
CLAUDIA ANGELINA,5,31.2
CLAUDIA ANTONIA,5,38.8
CLAUDIA DANIELA,5,30.6
CLAUDIA DEYANIRA,5,34
CLAUDIA ELOISA,5,42.4
CLAUDIA ENRIQUETA,5,41
CLAUDIA EUNICE,5,39
CLAUDIA FERNANDA,5,34
CLAUDIA GRICELDA,5,33.6
CLAUDIA GRISEL,5,31.6
CLAUDIA I,5,35.6
CLAUDIA IBETT,5,31
CLAUDIA IRMA,5,41.8
CLAUDIA JANETTE,5,33.4
CLAUDIA JANNET,5,33
CLAUDIA JESUS,5,40.6
CLAUDIA LUCILA,5,40
CLAUDIA MAGALY,5,32.8
CLAUDIA MARLEN,5,31.6
CLAUDIA MARTHA,5,40.4
CLAUDIA MATILDE,5,40.6
CLAUDIA MONSERRAT,5,33.2
CLAUDIA MONTSERRAT,5,28.6
CLAUDIA PALOMA,5,31.2
CLAUDIA RENATA,5,41.6
CLAUDIA SORAYA,5,39.6
CLAUDIA SUGEY,5,34.2
CLAUDIA VIANEY,5,29
CLAUDIA VIOLETA,5,34.6
CLAUDIA VIVIANA,5,32.2
CLAUDIA ZULEMA,5,40.6
CLELIA,5,42
CONCEPCION ALEJANDRA,5,43.2
CONCEPCION ALICIA,5,49.8
CONCEPCION PATRICIA,5,51
CONSOLACION,5,48.8
CONSUELA,5,35
CONSUELO DEL CARMEN,5,45.6
CORAZON,5,38.17
CRISTEL,5,27.8
CRISTHEL,5,27.4
CRISTINA ADRIANA,5,33.4
CRISTINA ALICIA,5,42.4
CRISTINA BEATRIZ,5,29
CRISTINA CONCEPCION,5,41.6
CRISTINA ELENA,5,34.6
CRISTINA IVONNE,5,36.8
CRISTINA LIZETH,5,33.6
CRISTOBALINA,5,50.8
CRUZ AIDA,5,47.4
CRUZ DEL ROSARIO,5,40.6
CRUZ ELIZABETH,5,42.8
CRUZ MARINA,5,39.6
CRUZ MARTHA,5,45.2
CUPERTINA,5,51
CYNTHIA AZUCENA,5,29.6
CYNTHIA BEATRIZ,5,30.2
CYNTHIA ESMERALDA,5,29.2
CYNTHIA LILIANA,5,30.2
CYNTHIA LORENA,5,33.8
DAENA,5,35.2
DAISY GUADALUPE,5,29
DALIA ESTHER,5,38
DALIA FABIOLA,5,32.4
DALIA MERCEDES,5,40
DALIA NOEMI,5,40.6
DALIA ZULEMA,5,34.2
DANEY,5,34.33
DANIELA CAROLINA,5,28.4
DANIELA PATRICIA,5,28.8
DANILA,5,39.2
DARLENE,5,38.8
DAYANIRA,5,31.4
DE LA LUZ,5,53.17
DEISSY,5,27
DEL REFUGIO,5,55.4
DELIA AURORA,5,42.8
DELIA BEATRIZ,5,37.6
DELIA NOHEMI,5,28
DELICIA,5,38.2
DELMIRA,5,47.2
DENISSE ELIZABETH,5,26.4
DENNYS,5,32
DEYSI PATRICIA,5,33.8
DIANA ALEJANDRINA,5,29.8
DIANA ANDREA,5,30.4
DIANA ARTEMISA,5,36.6
DIANA AURELIA,5,43.4
DIANA DEL ROCIO,5,31.2
DIANA DEL ROSARIO,5,33.4
DIANA DENISSE,5,26.8
DIANA ELOISA,5,35
DIANA ELVIA,5,39.4
DIANA ESTELA,5,34.2
DIANA GRACIELA,5,35.4
DIANA IRASEMA,5,33.2
DIANA IVETT,5,28
DIANA JACQUELINE,5,30.2
DIANA LIZET,5,25.8
DIANA LIZETTE,5,30.67
DIANA LIZZETH,5,27
DIANA MARISELA,5,37.2
DIANA MONICA,5,41
DIANA NALLELY,5,26
DIANA OFELIA,5,38
DIANA ROSARIO,5,33
DIANA SARAHI,5,24.6
DIANA SILVIA,5,47.2
DIANA SOLEDAD,5,38.4
DIANIRA,5,35.4
DIOSCELINA,5,32
DIOSELINE,5,32.6
DOLORES CECILIA,5,51.8
DOLORES DEL SOCORRO,5,44
DOLORES MARISOL,5,32
DORA ALICI,5,43
DORA CATALINA,5,40.8
DORA ELDA,5,46.4
DORA EUGENIA,5,44.4
DORA ILIANA,5,34.6
DORA INES,5,45.6
DORA IRENE,5,47.8
DORA LINA,5,44.6
DORA SOFIA,5,45.6
DORALINA,5,39.8
DORIAN,5,35.27
DORIS DEL CARMEN,5,41.8
DULCE ARACELI,5,35.6
DULCE IVETTE,5,27.8
DULCE MARLENE,5,31.4
DULCE NALLELY,5,27.8
DULCE OLIVIA,5,33.2
DULCE PALOMA,5,28.2
DULCE VANESSA,5,31.4
DULCE YURIDIA,5,30.6
EDENIA,5,27.2
EDGAR,5,35.48
EDHIT,5,42.17
EDITH CONCEPCION,5,32.2
EDITH ESTHER,5,43.8
EDITH JAZMIN,5,31.4
EDITH JOSEFINA,5,40
EDITH MAGDALENA,5,39.2
EDITH PAULINA,5,32
EDITH ROSARIO,5,32.6
EDNA ALEJANDRA,5,33.6
EDNA CAROLINA,5,32
EDNA CRISTINA,5,34
EDNA DINORAH,5,40
EDNA GEORGINA,5,38.2
EDNA LETICIA,5,37
EDNA LILIANA,5,37.4
EDNA LUCIA,5,34
EDNA MARIELA,5,34.4
EDNA MIRIAM,5,42.8
EDUVIGIS,5,46.6
ELBA CECILIA,5,40.6
ELBA DEL CARMEN,5,41
ELBA MARGARITA,5,30.8
ELDA CONCEPCION,5,41
ELDA EDITH,5,45.8
ELDA LORENA,5,44
ELEIDA,5,41.6
ELENA VIRGINIA,5,49.8
ELIA BEATRIZ,5,34.8
ELIA DEL SOCORRO,5,43.8
ELIA LETICIA,5,51.8
ELIA MARTHA,5,42.8
ELISA BEATRIZ,5,50.8
ELISA DE JESUS,5,41.6
ELISA ISABEL,5,43.2
ELITANIA,5,44.6
ELIZABETH ARACELI,5,29.4
ELIZABETH CARMEN,5,42.8
ELIZABETH CONCEPCION,5,42.4
ELIZABETH DEL,5,36.2
ELIZABETH LETICIA,5,47.8
ELIZABETH ROCIO,5,48.2
ELIZABHET,5,39.2
ELIZENDA,5,43
ELMIRA,5,44.6
ELNA,5,45.2
ELOISA DEL CARMEN,5,33
ELOIZA,5,42
ELSA GEORGINA,5,46
ELSA GLORIA,5,43
ELSA LILIA,5,49
ELSA LUCERO,5,38.6
ELSA MAGDALENA,5,46.6
ELSA RAQUEL,5,43.8
ELSA RUTH,5,44
ELSA VIRGINIA,5,42.17
ELSI GUADALUPE,5,42.2
ELSY DEL SOCORRO,5,47.8
ELVA ADRIANA,5,38.6
ELVA CECILIA,5,37.4
ELVA IRENE,5,43.2
ELVA RUTH,5,42.4
ELVA YOLANDA,5,52.6
ELVIA AURORA,5,37.6
ELVIA CATALINA,5,46.4
ELVIA GABRIELA,5,34
ELVIA GLORIA,5,38.4
ELVIA JUDITH,5,41
ELVIA LAURA,5,41.8
ELVIA LEONOR,5,47.6
ELVIA MARCELA,5,39
ELVIA ROCIO,5,44
ELVIA RUTH,5,46.57
ELVIRA CONCEPCION,5,36.2
ELVIS,5,39.05
EMILIA GABRIELA,5,39.8
EMILIA IRENE,5,46.4
EMIRETH,5,40.2
EMMA CAROLINA,5,37.6
EMMA MARGARITA,5,48.6
EMMA RUTH,5,51.2
ENOELIA,5,43.6
ENRRIQUETA,5,39.8
ERICA GABRIELA,5,37.2
ERIKA BIBIANA,5,31.6
ERIKA DEYANIRA,5,32.4
ERIKA ELENA,5,31.2
ERIKA ESTELA,5,34.6
ERIKA FRANCISCA,5,31.2
ERIKA IMELDA,5,32.6
ERIKA IVETTE,5,30
ERIKA JANETT,5,31.8
ERIKA LEONOR,5,35.6
ERIKA LIZETTE,5,30.2
ERIKA MARIANA,5,32.8
ERIKA MARIBEL,5,32
ERIKA MARITZA,5,30.2
ERIKA MAYELA,5,32.4
ERIKA MINERVA,5,35.4
ERIKA NALLELY,5,31.4
ERIKA PAULINA,5,27.8
ERIKA RAQUEL,5,32.2
ERIKA SARAHI,5,28.4
ERIKA VIOLETA,5,35.2
ERIKA XOCHITL,5,35.8
ERLINDA,5,41.8
ESBEIDI,5,29.4
ESBEYDE,5,35
ESPERANZ,5,44.6
ESPERANZA ARACELI,5,43.4
ESTANISLADA,5,49.8
ESTEBANA,5,50
ESTELA MARGARITA,5,41.8
ESTHER CAROLINA,5,31.6
ESTHER ELIZABETH,5,34
ESTHER LETICIA,5,47.4
ESTHER VICTORIA,5,45
ESVEIDY,5,32.6
ETZEL,5,34.2
EUFRASIA,5,47.6
EUGENIA DEL CARMEN,5,40.4
EULALIA GUADALUPE,5,38.2
EUNICE ELIZABETH,5,30.6
EUNICE GUADALUPE,5,30.6
EVA ESTHER,5,41
EVA IRMA,5,49.8
EVA ITZEL,5,28.2
EVA LILIANA,5,40.8
EVA LORENA,5,40.8
EVA MARCELA,5,38
EVA MINERVA,5,43.4
EVA TERESA,5,43
EVELYN BERENICE,5,25.4
EVERARDA,5,42.2
EYRA,5,39.2
FABIOLA ANGELICA,5,33.4
FABIOLA JUDITH,5,32.4
FABIOLA LETICIA,5,32.2
FABIOLA LORENA,5,28.6
FABIOLA MARIBEL,5,29.6
FANNY DEL ROSARIO,5,37.8
FANNY ELIZABETH,5,35
FANNY LIZETH,5,30.2
FATIMA ADRIANA,5,34.8
FATIMA BEATRIZ,5,34.6
FATIMA DE JESUS,5,33.2
FATIMA DEL PILAR,5,30.8
FATIMA GABRIELA,5,30
FELIPA NERI,5,39.6
FENICIA,5,39
FLOR ARELI,5,31.6
FLOR AZUCENA,5,31.4
FLOR BERENICE,5,29.2
FLOR CECILIA,5,31.6
FLOR DANIELA,5,28.2
FLOR DE ABRIL,5,34.2
FLOR DE DALIA,5,36.2
FLOR DE LIS,5,38.6
FLOR DE M,5,47.4
FLOR DE MA,5,48.6
FLOR DE MAR,5,48
FLOR LIZETH,5,29.8
FLOR MARGARITA,5,35.2
FLOR OLIVIA,5,37
FLORA ANGELICA,5,34.8
FLORENCI,5,45.67
FLORICELY,5,29.4
FLORISA,5,40.8
FRANCIS,5,39.93
FRANCISCA ARACELI,5,47.6
FRANCISCA FABIOLA,5,41.6
FRANCISCA MARGARITA,5,48.6
FRANCISCA MARISOL,5,38.6
GABRIELA ARACELI,5,34.8
GABRIELA ELENA,5,40.6
GABRIELA ESMERALDA,5,35.6
GABRIELA ESTELA,5,35.2
GABRIELA ESTHER,5,28.4
GABRIELA IRENE,5,38.2
GABRIELA IVETH,5,31.2
GABRIELA JUDITH,5,34.4
GABRIELA MARLENE,5,36.8
GABRIELA OLIVIA,5,40
GABRIELA TERESITA,5,33
GABRIELA TRINIDAD,5,39.6
GELASIA,5,46
GEMA LETICIA,5,38.4
GENNY BEATRIZ,5,36.8
GENNY DEL CARMEN,5,33.8
GENNY MARIA,5,45.2
GENNY YOLANDA,5,51
GENY MARGARITA,5,45
GEORGINA VERONICA,5,32.4
GETSEMANI,5,30.12
GILDA BEATRIZ,5,40
GILDA EDITH,5,33.8
GILDA MARIA,5,45.2
GLADIS ADRIANA,5,31
GLADIS GUADALUPE,5,36.2
GLADIS KARINA,5,32.4
GLADIS LORENA,5,39.6
GLADIS PATRICIA,5,41.6
GLADIS SUSANA,5,39.8
GLADYS AURORA,5,36.8
GLADYS DEL SOCORRO,5,44
GLADYS LILIANA,5,34.4
GLADYS MARGARITA,5,45.8
GLADYS SUSANA,5,35.8
GLADYS YADIRA,5,33.2
GLADYS YOLANDA,5,34
GLORIA ANDREA,5,45.2
GLORIA CATALINA,5,41.8
GLORIA ELVA,5,44.2
GLORIA HORTENCIA,5,41.8
GLORIA ICELA,5,38.2
GLORIA IDALIA,5,34.8
GLORIA ITZEL,5,29.2
GLORIA LILIA,5,42
GLORIA LIZBETH,5,29.6
GLORIA MARCELA,5,40.6
GLORIA MINERVA,5,44
GLORIA OLIVIA,5,39.2
GLORIA RAQUEL,5,42.6
GLORIA YANET,5,32
GLORILU,5,43
GORGONIA,5,50.6
GPE,5,48.6
GRACIELA ADRIANA,5,36.8
GRACIELA AURORA,5,47.8
GRACIELA DEL ROSARIO,5,43.6
GRACIELA ELENA,5,52.2
GRACIELA MARIBEL,5,43
GRECIA ALEJANDRA,5,29.2
GREGORIA GUADALUPE,5,38.2
GRETHEL,5,31.2
GRINDELIA,5,41
GRISELDA LETICIA,5,42.2
GRISELDA MARIBEL,5,36.4
GRISSELL,5,30.6
GUADALUPE AIDA,5,52.2
GUADALUPE AURORA,5,43.17
GUADALUPE CANDELARIA,5,42.4
GUADALUPE DE,5,46.8
GUADALUPE DEL C,5,39.4
GUADALUPE EVANGELINA,5,34
GUADALUPE GRISELDA,5,39
GUADALUPE HAYDEE,5,36
GUADALUPE IRASEMA,5,42.6
GUADALUPE JUANA,5,51.6
GUADALUPE MARICELA,5,48.4
GUADALUPE MARTINA,5,47.4
GUADALUPE MINERVA,5,38.8
GUADALUPE REYNA,5,44
GUADALUPE ROSARIO,5,41
GUADALUPE SUSANA,5,43
GUADALUPE VIANEY,5,34
GUADALUPE XOCHITL,5,44.6
GUILLERMINA A,5,52.8
GUILLERMINA ANGELICA,5,47
GUILLERMINA DEL CARMEN,5,52.6
GUILLERMINA LETICIA,5,51.2
GUILLERMINA MARGARITA,5,50.2
GUMERSINDA,5,56.4
HAYDE GUADALUPE,5,28.2
HAYDEE ALEJANDRA,5,31.6
HERICA,5,37.8
HERLINDA GUADALUPE,5,42
HERMA,5,41.67
HERMELIN,5,43.33
HERMINIA GUADALUPE,5,44.8
HILDA ARACELY,5,38.4
HILDA BERENICE,5,43
HILDA BERTHA,5,49.4
HILDA ESPERANZA,5,45
HILDA GEORGINA,5,46.2
HILDA JANETH,5,29.8
HILDA MAGDALENA,5,40.6
HILDA MARIBEL,5,40
HILDA MARINA,5,46.2
HILDA NOEMI,5,47
HILDA NOHEMI,5,39.8
HILDA OFELIA,5,43.8
HILDA RUTH,5,40
HILDA TERESA,5,44.4
HONORATA,5,49.6
IBETTE,5,32.4
IDA,5,50.4
IDALIA ELIZABETH,5,44
IDELIA,5,49.2
IGNACIA GUADALUPE,5,45.8
ILDELIZA,5,46.8
ILEANA DE JESUS,5,35.4
ILEANA MARGARITA,5,47.6
ILIANA BERENICE,5,28.4
IMELDA ALEJANDRA,5,37
IMELDA DEL ROSARIO,5,38.2
IMELDA ELENA,5,41
IMELDA JUDITH,5,33.6
INDELISA,5,43.4
INGRID ALEJANDRA,5,32.2
INGRID BERENICE,5,26.6
IRAIDA,5,37.2
IRASEMA LILIAN,5,38
IRENE ANGELICA,5,45.4
IRENE ARACELI,5,41.4
IRENE ELIZABETH,5,38.2
IRENIA,5,46.4
IRIANA,5,30.4
IRIS LORENA,5,37.6
IRIS MARISOL,5,32
IRIS VIANEY,5,36.4
IRIS VIOLETA,5,33.4
IRIS YAZMIN,5,29.8
IRMA AMALIA,5,46.8
IRMA AZUCENA,5,41.4
IRMA DEL ROCIO,5,38.2
IRMA ELSA,5,50.8
IRMA ELVIRA,5,48.4
IRMA HILDA,5,42.6
IRMA MARTINA,5,45.4
IRMA NATIVIDAD,5,42
IRMA NORA,5,38.8
IRMA PAOLA,5,31.8
IRMA PAULINA,5,31.4
IRMA VICTORIA,5,48.6
IRMA XOCHITL,5,46.2
ISABEL ADRIANA,5,34
ISABEL CRISTI,5,43
ISABEL DE JESUS,5,31.2
ISABEL EUGENIA,5,50.8
ISABEL GABRIELA,5,34.6
ISABEL LETICIA,5,52.2
ISADORA,5,34
ISIS GABRIELA,5,28.4
ISMELDA,5,41.4
ISMENE,5,31.6
ITZA,5,31.8
ITZEL GABRIELA,5,26.4
IVETTE ADRIANA,5,31.2
IVETTE DEL CARMEN,5,33.8
IVONNE BERENICE,5,33.2
IVONNE EDITH,5,34.6
IVONNE GABRIELA,5,36.6
IVONNE LIZETH,5,31.4
IVONNE PATRICIA,5,38.6
IVONNE YADIRA,5,35.4
J ISABEL,5,50.83
JACQUELINA,5,42.2
JACQUELINE GUADALUPE,5,40.8
JAKELINE,5,41
JANET ALEJANDRA,5,30.8
JANET CONCEPCION,5,38
JARED,5,28.27
JAZMIN AZUCENA,5,27
JAZMIN BERENICE,5,29.6
JAZMIN DEL CARMEN,5,30.8
JEANETH,5,33.8
JEANNINE,5,35.8
JENNY FABIOLA,5,31.4
JENNY MARIA,5,33.4
JENOVEVA,5,47.2
JESABEL,5,28.6
JESSICA ARACELI,5,27.4
JESSICA BEATRIZ,5,31.8
JESSICA DANIELA,5,28.4
JESSICA DEL CARMEN,5,29
JESSICA GEORGINA,5,27.4
JESSICA ISABEL,5,25.4
JESSICA MARISOL,5,26.6
JESSICA ROCIO,5,29
JESSICA SARAI,5,30.4
JESSICA VANESSA,5,30.4
JESSICA VIRIDIANA,5,28.4
JESUCITA,5,39.6
JESUS BEATRIZ,5,50.2
JESUS IRENE,5,41
JIMENEZ,5,42.67
JISELA,5,40.2
JOEL,5,44
JOELIA,5,45.6
JOHANA ELIZABETH,5,29
JOHANA PATRICIA,5,30.2
JOSABETH,5,32.67
JOSAFAT,5,45.96
JOSE ANTONIO,5,43.28
JOSEFIN,5,51
JOSEFINA DEL ROSARIO,5,46.2
JOSEFINA ELENA,5,47.6
JOSEFINA GABRIELA,5,40.8
JOSEFINA TERESA,5,40.8
JOSEFINA VERONICA,5,38.6
JUANA AIDE,5,36.8
JUANA CARMEN,5,45.8
JUANA CATALINA,5,43
JUANA CLAUDIA,5,42
JUANA DEL SOCORRO,5,48.2
JUANA DELIA,5,46.6
JUANA EMMA,5,48.8
JUANA ESTHELA,5,45.2
JUANA EVA,5,50.2
JUANA IGNACIA,5,46.2
JUANA IVETTE,5,26.8
JUANA JANETH,5,28.4
JUANA KARINA,5,34
JUANA LEONOR,5,55.2
JUANA MAGDALENA,5,50.4
JUANA MANUELA,5,45.2
JUANA MARIA DE LOS ANGELES,5,35.2
JUANA MARIA DEL ROSARIO,5,47.4
JUANA MATILDE,5,43.8
JUANA MAYELA,5,50.6
JUANA MIREYA,5,50.2
JUANA MONICA,5,44.4
JUANA SONIA,5,48.6
JUANA SUSANA,5,47.2
JUANA YESENIA,5,31
JUANITA ISABEL,5,31.8
JUDITH ARACELY,5,30.2
JUDITH BEATRIZ,5,34.4
JUDITH DEL ROSARIO,5,35.6
JUDITH EUGENIA,5,46
JUDITH FABIOLA,5,39.6
JUDITH LILIANA,5,31.5
JUDITH YOLANDA,5,41.4
JULIA ANTONIA,5,41.2
JULIA ESMERALDA,5,44.8
JULIA NOEMI,5,34.4
JULIA TERESA,5,44.6
JULIA YOLANDA,5,41.6
JULIETA EDITH,5,43
JULIETA MARGARITA,5,35.8
JULIETA MARIA,5,36.6
JULVIA,5,40.4
KAREL,5,31.88
KAREN DENISSE,5,29
KAREN ILEANA,5,27.8
KAREN JAZMIN,5,25.8
KAREN MARLENE,5,25
KARENT,5,28.8
KARINA ADRIANA,5,30.8
KARINA ANDREA,5,33.6
KARINA ANGELICA,5,29.8
KARINA AZUCENA,5,31.6
KARINA ESMERALDA,5,29.4
KARINA ESPERANZA,5,33.2
KARINA ESTHER,5,33.4
KARINA IVETH,5,26
KARINA IVETT,5,35.6
KARINA JANETTE,5,30.8
KARINA LEONOR,5,33.6
KARINA LIZETTE,5,33.6
KARINA MARIA,5,36.4
KARINA ROCIO,5,32.4
KARINA RUBI,5,37.8
KARINA YANET,5,32
KARLA ESPERANZA,5,28.4
KARLA HAYDEE,5,32.4
KARLA IMELDA,5,35.4
KARLA IRASEMA,5,33
KARLA IVETT,5,27.6
KARLA JOSEFINA,5,34.2
KARLA MAGALY,5,29.4
KARLA MAYELA,5,31
KARLA MERCEDES,5,30.2
KARLA RAQUEL,5,32.6
KARLA SUGEY,5,34
KARLA VICTORIA,5,33
KARLA VIVIANA,5,32
KATIA GUADALUPE,5,29.8
KATIRIA,5,30.6
KEIDY,5,29.8
KENIA BERENICE,5,34.4
KENIA DEL CARMEN,5,29.8
KENIA LIZBETH,5,28.8
KIKEY,5,33.2
KRISTAL,5,28.6
LANDY ESTHER,5,43.4
LAURA A,5,46.4
LAURA AMERICA,5,34
LAURA ANABEL,5,36.4
LAURA ANGELI,5,42
LAURA ARELI,5,31.4
LAURA ARELY,5,33.2
LAURA BERTHA,5,46.4
LAURA FERNANDA,5,25.2
LAURA GLORIA,5,38.6
LAURA HERMINIA,5,42.2
LAURA HORTENCIA,5,44.4
LAURA IBETH,5,26.8
LAURA ILEANA,5,42.8
LAURA IRMA,5,44.2
LAURA IVETH,5,30.8
LAURA JUANA,5,47.8
LAURA LIZET,5,29
LAURA LIZETTE,5,31.4
LAURA MAGALY,5,32.6
LAURA MARITZA,5,35.2
LAURA MICAELA,5,46.2
LAURA OLIMPIA,5,40
LAURA OLIVA,5,47.2
LAURA P,5,47.6
LAURA PAULINA,5,30.4
LAURITA,5,34.6
LAYLA,5,30
LEDA,5,43.6
LEIDA,5,39
LENY,5,34.8
LEONOR ALICIA,5,44.6
LEONOR ELENA,5,45.2
LEONOR ELIZABETH,5,43.4
LEONOR GUADALUPE,5,33.4
LEONOR MARGARITA,5,53.4
LEONOR VIRGINIA,5,55.4
LERINA,5,34.4
LESLI,5,27.6
LESLIE ELIZABETH,5,31.2
LESLIE GUADALUPE,5,29
LETICIA CATALINA,5,41.8
LETICIA DEL ROCIO,5,41
LETICIA EDITH,5,46.2
LETICIA ESPERANZA,5,37.2
LETICIA ESTELA,5,45
LETICIA GRACIELA,5,49.4
LETICIA KARINA,5,32
LETICIA RAQUEL,5,49
LETICIA SUSANA,5,48.4
LETICIA VIRGINIA,5,45.6
LIDA,5,37.6
LIDIA ALEJANDRA,5,31.8
LIDIA ALICIA,5,41.6
LIDIA BEATRIZ,5,33
LIDIA ROCIO,5,41.8
LIGIA ESTHER,5,41.8
LILI DEL CARMEN,5,39.4
LILIA ANDREA,5,35.8
LILIA CATALINA,5,35.2
LILIA DEL ROSARIO,5,40.6
LILIA ESPERANZA,5,44.6
LILIA IVONNE,5,42
LILIA JANETH,5,27.8
LILIA JAZMIN,5,31.2
LILIA MARIANA,5,38.4
LILIA YAZMIN,5,37.2
LILIAN DEL CARMEN,5,38.6
LILIANA JULIETA,5,31.4
LILIANA PAOLA,5,30.8
LILIANA VERONICA,5,32
LINA BEATRIZ,5,47.2
LINA GABRIELA,5,45.4
LINA PATRICIA,5,40.8
LINDA AURORA,5,31.4
LINDA BERENICE,5,28.2
LISBETH ARACELI,5,34.6
LISSETTE GUADALUPE,5,29
LIZANDRA,5,32.4
LIZBETH ALICIA,5,41.2
LIZBETH CONCEPCION,5,53.4
LIZBETH LORENA,5,29.8
LIZBETH NOEMI,5,41.6
LIZBETH YAZMIN,5,27.6
LIZETH MARGARITA,5,29
LORELI,5,35.4
LORENA ABIGAIL,5,28.4
LORENA ALICIA,5,40
LORENA BERENICE,5,35.2
LORENA CATALINA,5,33.8
LORENA DE LOURDES,5,41.4
LORENA ESMERALDA,5,38.4
LORENA FABIOLA,5,33
LORENA MERCEDES,5,43
LORENA RAQUEL,5,43.4
LOURDES ALICIA,5,53.4
LOURDES BERENICE,5,29
LOURDES CECILIA,5,41.8
LOURDES EDITH,5,41.8
LOURDES ESTHER,5,48.8
LOURDES MIREYA,5,46.4
LOURDES NOEMI,5,41.4
LOYDA EUNICE,5,37.2
LUCELI,5,31.6
LUCELLY,5,38.6
LUCERO ELIZABETH,5,29.8
LUCIA BERENICE,5,30.4
LUCIA DEL CARM,5,40.2
LUCIA DEL SOCORRO,5,39.8
LUCIA ESMERALDA,5,38.6
LUCIA ESPERANZA,5,38
LUCIA ESTELA,5,41
LUCIA FRANCISCA,5,49.2
LUCIA GUILLERMINA,5,50
LUCIA KARINA,5,33.4
LUCIA MINERVA,5,41.6
LUCIDALIA,5,32.6
LUCILA ELIZABETH,5,45.6
LUCINA GUADALUPE,5,33.6
LUDMILA,5,39.6
LUISA EDITH,5,41.6
LUISA GEORGINA,5,42.2
LURDES,5,49.2
LUZ ANEL,5,35
LUZ AURELIA,5,40.6
LUZ AYDE,5,38.8
LUZ ENEIDA,5,43
LUZ ERENDIDA,5,35
LUZ ERIKA,5,30.6
LUZ FABIOLA,5,35.6
LUZ GRISELDA,5,45.8
LUZ MARIA ALEJANDRA,5,40.2
LUZ MARIA ARACELI,5,49.6
LUZ MARIA GUADALUPE,5,49.4
LUZ MAYELA,5,41
LUZ MINERVA,5,40
LUZ OLIVA,5,30.8
LUZMILA,5,39
M DOLORES,5,50.6
M ESTHER,5,51.6
M JESUS,5,54.2
M MARTHA,5,53.2
M RAQUEL,5,49.2
M. CONCEPCION,5,53.4
M. DEL SOCORRO,5,57.8
M. JUANA,5,48.4
MA A,5,48.8
MA ALBERTA,5,49.6
MA AMELIA,5,49.6
MA ARACELY,5,46.2
MA BARBARA,5,44
MA CARM,5,50
MA CLEOTILDE,5,52
MA COLUMBA,5,44.2
MA CONCEPCIO,5,48.6
MA DEL REFU,5,51.4
MA DEL REFUG,5,48
MA DEL ROS,5,53.6
MA DOMITILA,5,50.4
MA EDUVIGES,5,45
MA ELBA,5,50.4
MA ETELVINA,5,43.6
MA EULALIA,5,42.8
MA EUSTOLIA,5,50.4
MA GEMA,5,48.8
MA GORETI,5,49.2
MA GRACIA,5,51.2
MA GUADALUPE ISABEL,5,51
MA ISIDRA,5,55.4
MA LINA,5,49.8
MA MAXIMINA,5,43.2
MA NATALIA,5,49.2
MA NICOLASA,5,46.6
MA PUEBLITO,5,56
MA SAGRARIO,5,43.6
MA VIOLETA,5,47
MA! DE JESUS,5,46
MA! DEL ROCIO,5,46.2
MA. AMELIA,5,44.2
MA. APOLINAR,5,48.5
MA. DE LOS,5,48.6
MA. DE SAN JUAN,5,46.2
MA. ELEAZAR,5,44
MA. EMELIA,5,45.8
MA. ESTER,5,44.2
MA. MARCELA,5,46.6
MA. NORMA,5,43.8
MA. PAULINA,5,48.2
MA. PAZ,5,50.2
MA. PIEDAD,5,48
MA. REYNALDA,5,48.8
